datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count
2012-02-19 20:00:00,1,0,0,2,12.3,14.395,52,19.0012,103
2012-02-19 21:00:00,1,0,0,3,10.66,12.88,65,11.0014,36
2012-02-19 22:00:00,1,0,0,3,9.84,12.88,75,6.0032,55
2012-02-19 23:00:00,1,0,0,2,9.02,11.365,93,11.0014,35
2012-03-01 00:00:00,1,0,1,2,17.22,21.21,94,0.0,11
2012-03-01 01:00:00,1,0,1,3,18.86,22.725,94,7.0015,12
2012-03-01 02:00:00,1,0,1,2,18.86,22.725,94,19.0012,6
2012-03-01 03:00:00,1,0,1,1,18.86,22.725,94,15.0013,3
2012-03-01 04:00:00,1,0,1,1,19.68,23.485,88,12.998,5
2012-03-01 05:00:00,1,0,1,1,19.68,23.485,88,11.0014,18
2012-03-01 06:00:00,1,0,1,2,17.22,21.21,94,0.0,109
2012-03-01 07:00:00,1,0,1,2,18.04,21.97,94,8.9981,304
2012-03-01 08:00:00,1,0,1,1,17.22,21.21,94,8.9981,594
2012-03-01 09:00:00,1,0,1,1,18.86,22.725,77,16.9979,286
2012-03-01 10:00:00,1,0,1,1,21.32,25.0,55,11.0014,133
2012-03-01 11:00:00,1,0,1,1,22.96,26.515,43,12.998,168
2012-03-01 12:00:00,1,0,1,1,22.96,26.515,37,15.0013,220
2012-03-01 13:00:00,1,0,1,1,23.78,27.275,32,16.9979,211
2012-03-01 14:00:00,1,0,1,1,23.78,27.275,35,15.0013,211
2012-03-01 15:00:00,1,0,1,1,24.6,31.06,31,16.9979,223
2012-03-01 16:00:00,1,0,1,1,23.78,27.275,32,19.9995,361
2012-03-01 17:00:00,1,0,1,1,22.96,26.515,35,19.9995,600
2012-03-01 18:00:00,1,0,1,1,22.14,25.76,34,23.9994,525
2012-03-01 19:00:00,1,0,1,1,19.68,23.485,41,22.0028,328
2012-03-01 20:00:00,1,0,1,1,18.04,21.97,44,27.9993,254
2012-03-01 21:00:00,1,0,1,1,17.22,21.21,47,31.0009,197
2012-03-01 22:00:00,1,0,1,1,15.58,19.695,50,16.9979,126
2012-03-01 23:00:00,1,0,1,1,14.76,17.425,50,15.0013,85
2012-03-02 00:00:00,1,0,1,1,13.94,16.665,53,11.0014,46
2012-03-02 01:00:00,1,0,1,1,13.94,15.91,49,15.0013,20
2012-03-02 02:00:00,1,0,1,1,13.94,15.91,53,19.0012,6
2012-03-02 03:00:00,1,0,1,1,13.12,15.91,57,12.998,3
2012-03-02 04:00:00,1,0,1,1,13.12,17.425,61,0.0,2
2012-03-02 05:00:00,1,0,1,1,12.3,16.665,70,0.0,24
2012-03-02 06:00:00,1,0,1,1,12.3,16.665,70,0.0,92
2012-03-02 07:00:00,1,0,1,1,12.3,16.665,70,0.0,262
2012-03-02 08:00:00,1,0,1,1,11.48,15.15,75,6.0032,549
2012-03-02 09:00:00,1,0,1,1,12.3,16.665,81,0.0,314
2012-03-02 10:00:00,1,0,1,1,14.76,17.425,50,11.0014,132
2012-03-02 11:00:00,1,0,1,1,15.58,19.695,46,12.998,194
2012-03-02 12:00:00,1,0,1,1,16.4,20.455,43,11.0014,234
2012-03-02 13:00:00,1,0,1,1,17.22,21.21,44,15.0013,222
2012-03-02 14:00:00,1,0,1,2,18.04,21.97,44,19.0012,205
2012-03-02 15:00:00,1,0,1,2,17.22,21.21,50,19.9995,78
2012-03-02 16:00:00,1,0,1,3,16.4,20.455,58,19.9995,50
2012-03-02 17:00:00,1,0,1,3,14.76,17.425,81,15.0013,128
2012-03-02 18:00:00,1,0,1,3,14.76,17.425,87,12.998,160
2012-03-02 19:00:00,1,0,1,3,14.76,17.425,87,12.998,174
2012-03-02 20:00:00,1,0,1,2,14.76,17.425,87,12.998,100
2012-03-02 21:00:00,1,0,1,3,14.76,18.18,87,6.0032,101
2012-03-02 22:00:00,1,0,1,2,14.76,18.94,87,0.0,75
2012-03-02 23:00:00,1,0,1,2,14.76,18.94,87,0.0,23
2012-03-03 00:00:00,1,0,0,3,14.76,18.18,93,6.0032,22
2012-03-03 01:00:00,1,0,0,3,14.76,18.94,93,0.0,44
2012-03-03 02:00:00,1,0,0,3,14.76,18.18,93,6.0032,38
2012-03-03 03:00:00,1,0,0,2,14.76,17.425,93,11.0014,21
2012-03-03 04:00:00,1,0,0,2,14.76,17.425,93,12.998,2
2012-03-03 05:00:00,1,0,0,2,14.76,18.18,93,6.0032,2
2012-03-03 06:00:00,1,0,0,2,14.76,18.18,93,6.0032,7
2012-03-03 07:00:00,1,0,0,2,14.76,17.425,93,8.9981,16
2012-03-03 08:00:00,1,0,0,3,14.76,18.94,93,0.0,48
2012-03-03 09:00:00,1,0,0,3,15.58,19.695,87,6.0032,94
2012-03-03 10:00:00,1,0,0,2,16.4,20.455,87,0.0,168
2012-03-03 11:00:00,1,0,0,2,16.4,20.455,87,6.0032,214
2012-03-03 12:00:00,1,0,0,2,17.22,21.21,67,16.9979,299
2012-03-03 13:00:00,1,0,0,1,18.04,21.97,51,19.0012,339
2012-03-03 14:00:00,1,0,0,2,18.86,22.725,44,23.9994,430
2012-03-03 15:00:00,1,0,0,1,19.68,23.485,29,19.9995,399
2012-03-03 16:00:00,1,0,0,1,20.5,24.24,27,19.9995,467
2012-03-03 17:00:00,1,0,0,1,20.5,24.24,23,22.0028,385
2012-03-03 18:00:00,1,0,0,1,20.5,24.24,25,16.9979,303
2012-03-03 19:00:00,1,0,0,1,18.86,22.725,33,11.0014,225
2012-03-03 20:00:00,1,0,0,1,18.04,21.97,30,8.9981,149
2012-03-03 21:00:00,1,0,0,1,18.86,22.725,19,22.0028,154
2012-03-03 22:00:00,1,0,0,1,18.04,21.97,21,8.9981,134
2012-03-03 23:00:00,1,0,0,1,17.22,21.21,24,0.0,106
2012-03-04 00:00:00,1,0,0,2,16.4,20.455,30,23.9994,72
2012-03-04 01:00:00,1,0,0,2,15.58,19.695,34,12.998,76
2012-03-04 02:00:00,1,0,0,2,14.76,17.425,40,11.0014,80
2012-03-04 03:00:00,1,0,0,2,14.76,17.425,43,8.9981,26
2012-03-04 04:00:00,1,0,0,2,13.94,16.665,46,12.998,14
2012-03-04 05:00:00,1,0,0,2,13.94,15.91,46,15.0013,5
2012-03-04 06:00:00,1,0,0,2,12.3,13.635,52,19.9995,5
2012-03-04 07:00:00,1,0,0,2,12.3,13.635,52,19.9995,23
2012-03-04 08:00:00,1,0,0,1,12.3,13.635,52,22.0028,66
2012-03-04 09:00:00,1,0,0,1,12.3,13.635,49,30.0026,118
2012-03-04 10:00:00,1,0,0,1,12.3,13.635,49,22.0028,192
2012-03-04 11:00:00,1,0,0,1,13.12,14.395,45,26.0027,256
2012-03-04 12:00:00,1,0,0,1,13.94,15.15,42,23.9994,327
2012-03-04 13:00:00,1,0,0,1,14.76,16.665,37,23.9994,364
2012-03-04 14:00:00,1,0,0,1,14.76,16.665,34,23.9994,332
2012-03-04 15:00:00,1,0,0,1,14.76,15.91,32,35.0008,334
2012-03-04 16:00:00,1,0,0,1,14.76,15.91,29,32.9975,299
2012-03-04 17:00:00,1,0,0,1,13.94,14.395,31,36.9974,263
2012-03-04 18:00:00,1,0,0,1,13.12,13.635,33,40.9973,184
2012-03-04 19:00:00,1,0,0,1,12.3,12.88,36,32.9975,132
2012-03-04 20:00:00,1,0,0,1,11.48,13.635,38,16.9979,88
2012-03-04 21:00:00,1,0,0,1,11.48,13.635,36,15.0013,79
2012-03-04 22:00:00,1,0,0,1,10.66,12.12,41,16.9979,62
2012-03-04 23:00:00,1,0,0,1,10.66,12.88,41,12.998,26
2012-03-05 00:00:00,1,0,1,1,9.84,11.365,44,12.998,17
2012-03-05 01:00:00,1,0,1,1,9.84,12.12,48,8.9981,6
2012-03-05 02:00:00,1,0,1,1,9.84,12.12,48,8.9981,4
2012-03-05 03:00:00,1,0,1,1,9.02,11.365,51,11.0014,1
2012-03-05 04:00:00,1,0,1,1,8.2,11.365,55,6.0032,1
2012-03-05 05:00:00,1,0,1,1,8.2,11.365,55,6.0032,18
2012-03-05 06:00:00,1,0,1,1,7.38,9.85,59,8.9981,91
2012-03-05 07:00:00,1,0,1,1,7.38,9.85,59,8.9981,260
2012-03-05 08:00:00,1,0,1,1,8.2,11.365,59,7.0015,428
2012-03-05 09:00:00,1,0,1,2,9.02,12.88,60,6.0032,197
2012-03-05 10:00:00,1,0,1,2,9.84,12.88,60,0.0,86
2012-03-05 11:00:00,1,0,1,2,10.66,13.635,56,8.9981,103
2012-03-05 12:00:00,1,0,1,2,10.66,15.15,52,0.0,137
2012-03-05 13:00:00,1,0,1,2,10.66,12.88,55,19.9995,120
2012-03-05 14:00:00,1,0,1,2,11.48,12.88,57,23.9994,128
2012-03-05 15:00:00,1,0,1,2,12.3,14.395,53,12.998,130
2012-03-05 16:00:00,1,0,1,1,12.3,13.635,45,19.9995,210
2012-03-05 17:00:00,1,0,1,3,12.3,13.635,45,19.9995,387
2012-03-05 18:00:00,1,0,1,3,11.48,11.365,55,43.9989,375
2012-03-05 19:00:00,1,0,1,1,10.66,12.88,53,15.0013,226
2012-03-05 20:00:00,1,0,1,1,10.66,11.365,37,31.0009,179
2012-03-05 21:00:00,1,0,1,1,10.66,11.365,37,26.0027,120
2012-03-05 22:00:00,1,0,1,1,9.84,10.605,35,22.0028,78
2012-03-05 23:00:00,1,0,1,1,9.02,9.09,37,39.0007,31
2012-03-06 00:00:00,1,0,1,1,9.02,10.605,37,19.9995,8
2012-03-06 01:00:00,1,0,1,1,8.2,9.85,44,16.9979,6
2012-03-06 02:00:00,1,0,1,1,8.2,9.85,44,15.0013,4
2012-03-06 03:00:00,1,0,1,1,7.38,8.335,51,19.0012,1
2012-03-06 04:00:00,1,0,1,1,7.38,8.335,51,19.9995,3
2012-03-06 05:00:00,1,0,1,1,7.38,9.09,51,15.0013,25
2012-03-06 06:00:00,1,0,1,1,7.38,10.605,51,7.0015,102
2012-03-06 07:00:00,1,0,1,1,6.56,9.09,55,8.9981,275
2012-03-06 08:00:00,1,0,1,1,6.56,9.09,59,7.0015,501
2012-03-06 09:00:00,1,0,1,1,9.02,13.635,47,0.0,233
2012-03-06 10:00:00,1,0,1,1,9.84,12.88,44,0.0,129
2012-03-06 11:00:00,1,0,1,1,10.66,12.88,41,11.0014,130
2012-03-06 12:00:00,1,0,1,1,10.66,13.635,41,7.0015,138
2012-03-06 13:00:00,1,0,1,1,12.3,15.15,39,8.9981,164
2012-03-06 14:00:00,1,0,1,1,13.12,15.15,36,15.0013,136
2012-03-06 15:00:00,1,0,1,1,13.94,15.15,36,19.9995,166
2012-03-06 16:00:00,1,0,1,1,14.76,16.665,32,19.0012,250
2012-03-06 17:00:00,1,0,1,1,14.76,16.665,34,19.0012,446
2012-03-06 18:00:00,1,0,1,1,13.94,15.15,42,22.0028,457
2012-03-06 19:00:00,1,0,1,1,13.94,15.15,46,19.9995,287
2012-03-06 20:00:00,1,0,1,1,13.12,15.91,49,12.998,187
2012-03-06 21:00:00,1,0,1,1,13.12,15.91,49,12.998,148
2012-03-06 22:00:00,1,0,1,1,11.48,13.635,56,11.0014,106
2012-03-06 23:00:00,1,0,1,1,11.48,13.635,61,15.0013,54
2012-03-07 00:00:00,1,0,1,1,11.48,12.88,65,19.0012,15
2012-03-07 01:00:00,1,0,1,1,12.3,13.635,61,19.9995,5
2012-03-07 02:00:00,1,0,1,1,12.3,14.395,56,19.0012,4
2012-03-07 03:00:00,1,0,1,1,12.3,13.635,56,23.9994,3
2012-03-07 04:00:00,1,0,1,1,11.48,12.88,61,22.0028,3
2012-03-07 05:00:00,1,0,1,1,11.48,12.88,56,19.9995,18
2012-03-07 06:00:00,1,0,1,1,11.48,12.88,61,26.0027,108
2012-03-07 07:00:00,1,0,1,1,10.66,11.365,65,26.0027,344
2012-03-07 08:00:00,1,0,1,1,11.48,12.88,61,19.9995,566
2012-03-07 09:00:00,1,0,1,1,12.3,13.635,61,22.0028,264
2012-03-07 10:00:00,1,0,1,1,14.76,16.665,50,19.9995,147
2012-03-07 11:00:00,1,0,1,1,17.22,21.21,38,19.9995,161
2012-03-07 12:00:00,1,0,1,1,18.04,21.97,38,26.0027,215
2012-03-07 13:00:00,1,0,1,1,20.5,24.24,34,27.9993,205
2012-03-07 14:00:00,1,0,1,1,21.32,25.0,36,22.0028,175
2012-03-07 15:00:00,1,0,1,1,22.14,25.76,37,30.0026,209
2012-03-07 16:00:00,1,0,1,1,22.96,26.515,37,27.9993,288
2012-03-07 17:00:00,1,0,1,1,22.96,26.515,43,32.9975,612
2012-03-07 18:00:00,1,0,1,1,22.96,26.515,40,31.0009,544
2012-03-07 19:00:00,1,0,1,1,22.14,25.76,42,23.9994,361
2012-03-07 20:00:00,1,0,1,1,20.5,24.24,51,16.9979,260
2012-03-07 21:00:00,1,0,1,1,18.04,21.97,62,16.9979,188
2012-03-07 22:00:00,1,0,1,1,18.86,22.725,59,19.9995,159
2012-03-07 23:00:00,1,0,1,1,18.04,21.97,62,22.0028,62
2012-03-08 00:00:00,1,0,1,1,18.04,21.97,62,22.0028,46
2012-03-08 01:00:00,1,0,1,1,18.86,22.725,63,22.0028,21
2012-03-08 02:00:00,1,0,1,1,18.86,22.725,63,26.0027,11
2012-03-08 03:00:00,1,0,1,1,18.86,22.725,63,26.0027,3
2012-03-08 04:00:00,1,0,1,1,18.04,21.97,72,19.0012,2
2012-03-08 05:00:00,1,0,1,1,17.22,21.21,77,15.0013,29
2012-03-08 06:00:00,1,0,1,1,17.22,21.21,77,16.9979,109
2012-03-08 07:00:00,1,0,1,1,17.22,21.21,77,23.9994,334
2012-03-08 08:00:00,1,0,1,1,18.04,21.97,77,26.0027,585
2012-03-08 09:00:00,1,0,1,1,18.86,22.725,72,31.0009,301
2012-03-08 10:00:00,1,0,1,1,20.5,24.24,68,31.0009,138
2012-03-08 11:00:00,1,0,1,2,22.14,25.76,60,31.0009,204
2012-03-08 12:00:00,1,0,1,2,22.96,26.515,60,30.0026,251
2012-03-08 13:00:00,1,0,1,2,24.6,31.06,49,43.0006,233
2012-03-08 14:00:00,1,0,1,2,25.42,31.06,43,43.0006,203
2012-03-08 15:00:00,1,0,1,1,26.24,31.06,38,46.0022,185
2012-03-08 16:00:00,1,0,1,2,25.42,31.06,41,43.0006,342
2012-03-08 17:00:00,1,0,1,1,25.42,31.06,38,43.9989,597
2012-03-08 18:00:00,1,0,1,2,25.42,31.06,38,36.9974,590
2012-03-08 19:00:00,1,0,1,2,24.6,31.06,40,30.0026,416
2012-03-08 20:00:00,1,0,1,2,24.6,31.06,43,26.0027,302
2012-03-08 21:00:00,1,0,1,1,24.6,31.06,43,26.0027,233
2012-03-08 22:00:00,1,0,1,1,22.96,26.515,49,22.0028,153
2012-03-08 23:00:00,1,0,1,2,22.96,26.515,49,30.0026,94
2012-03-09 00:00:00,1,0,1,2,23.78,27.275,49,31.0009,54
2012-03-09 01:00:00,1,0,1,3,22.96,26.515,52,32.9975,26
2012-03-09 02:00:00,1,0,1,3,19.68,23.485,77,27.9993,11
2012-03-09 03:00:00,1,0,1,1,18.86,22.725,77,35.0008,7
2012-03-09 04:00:00,1,0,1,3,16.4,20.455,66,19.0012,1
2012-03-09 05:00:00,1,0,1,3,16.4,20.455,66,19.0012,29
2012-03-09 06:00:00,1,0,1,2,16.4,20.455,50,23.9994,85
2012-03-09 07:00:00,1,0,1,2,15.58,19.695,40,19.9995,268
2012-03-09 08:00:00,1,0,1,2,13.94,14.395,42,35.0008,501
2012-03-09 09:00:00,1,0,1,2,13.94,14.395,42,35.0008,284
2012-03-09 10:00:00,1,0,1,2,13.94,14.395,36,32.9975,159
2012-03-09 11:00:00,1,0,1,2,14.76,16.665,34,23.9994,187
2012-03-09 12:00:00,1,0,1,1,14.76,16.665,34,27.9993,201
2012-03-09 13:00:00,1,0,1,2,15.58,19.695,29,26.0027,224
2012-03-09 14:00:00,1,0,1,1,17.22,21.21,28,31.0009,178
2012-03-09 15:00:00,1,0,1,1,18.86,22.725,24,16.9979,238
2012-03-09 16:00:00,1,0,1,1,19.68,23.485,23,27.9993,343
2012-03-09 17:00:00,1,0,1,1,18.86,22.725,24,26.0027,566
2012-03-09 18:00:00,1,0,1,1,18.04,21.97,26,35.0008,470
2012-03-09 19:00:00,1,0,1,1,17.22,21.21,28,40.9973,244
2012-03-09 20:00:00,1,0,1,1,15.58,19.695,32,23.9994,159
2012-03-09 21:00:00,1,0,1,1,14.76,16.665,34,22.0028,141
2012-03-09 22:00:00,1,0,1,1,13.94,14.395,31,32.9975,107
2012-03-09 23:00:00,1,0,1,1,13.12,15.15,33,19.9995,86
2012-03-10 00:00:00,1,0,0,1,12.3,13.635,36,23.9994,77
2012-03-10 01:00:00,1,0,0,1,12.3,14.395,36,16.9979,51
2012-03-10 02:00:00,1,0,0,1,10.66,12.12,41,16.9979,42
2012-03-10 03:00:00,1,0,0,1,10.66,11.365,41,19.9995,16
2012-03-10 04:00:00,1,0,0,1,9.84,10.605,41,23.9994,4
2012-03-10 05:00:00,1,0,0,1,9.02,10.605,42,19.0012,10
2012-03-10 06:00:00,1,0,0,1,9.02,10.605,44,19.0012,12
2012-03-10 07:00:00,1,0,0,1,9.02,10.605,44,16.9979,40
2012-03-10 08:00:00,1,0,0,1,9.02,10.605,44,19.9995,111
2012-03-10 09:00:00,1,0,0,1,9.84,10.605,41,22.0028,148
2012-03-10 10:00:00,1,0,0,1,10.66,11.365,35,27.9993,223
2012-03-10 11:00:00,1,0,0,1,12.3,13.635,33,22.0028,274
2012-03-10 12:00:00,1,0,0,1,12.3,13.635,33,22.0028,329
2012-03-10 13:00:00,1,0,0,1,13.12,15.15,29,19.0012,357
2012-03-10 14:00:00,1,0,0,1,13.94,15.91,27,19.0012,379
2012-03-10 15:00:00,1,0,0,1,13.94,18.18,25,0.0,406
2012-03-10 16:00:00,1,0,0,1,14.76,18.18,23,0.0,390
2012-03-10 17:00:00,1,0,0,1,14.76,18.94,23,0.0,354
2012-03-10 18:00:00,1,0,0,1,14.76,18.18,21,6.0032,297
2012-03-10 19:00:00,1,0,0,1,13.94,18.18,25,0.0,184
2012-03-10 20:00:00,1,0,0,1,13.12,16.665,33,8.9981,121
2012-03-10 21:00:00,1,0,0,1,12.3,14.395,39,15.0013,110
2012-03-10 22:00:00,1,0,0,1,10.66,12.88,44,11.0014,100
2012-03-10 23:00:00,1,0,0,1,10.66,12.88,41,12.998,83
2012-03-11 00:00:00,1,0,0,1,10.66,14.395,44,6.0032,69
2012-03-11 01:00:00,1,0,0,1,9.84,12.12,52,11.0014,61
2012-03-11 03:00:00,1,0,0,1,9.84,12.12,60,8.9981,66
2012-03-11 04:00:00,1,0,0,1,9.84,12.12,60,8.9981,22
2012-03-11 05:00:00,1,0,0,1,9.84,12.12,60,11.0014,7
2012-03-11 06:00:00,1,0,0,1,9.84,12.12,70,11.0014,10
2012-03-11 07:00:00,1,0,0,1,9.02,11.365,69,8.9981,17
2012-03-11 08:00:00,1,0,0,1,9.02,11.365,69,8.9981,72
2012-03-11 09:00:00,1,0,0,1,10.66,12.88,60,15.0013,90
2012-03-11 10:00:00,1,0,0,1,13.12,15.15,49,19.0012,218
2012-03-11 11:00:00,1,0,0,1,14.76,16.665,43,19.0012,299
2012-03-11 12:00:00,1,0,0,1,16.4,20.455,37,19.9995,410
2012-03-11 13:00:00,1,0,0,1,17.22,21.21,41,19.9995,464
2012-03-11 14:00:00,1,0,0,1,18.86,22.725,31,19.0012,501
2012-03-11 15:00:00,1,0,0,1,20.5,24.24,29,19.9995,487
2012-03-11 16:00:00,1,0,0,1,20.5,24.24,31,23.9994,509
2012-03-11 17:00:00,1,0,0,1,21.32,25.0,27,19.9995,498
2012-03-11 18:00:00,1,0,0,1,21.32,25.0,29,19.0012,389
2012-03-11 19:00:00,1,0,0,1,20.5,24.24,31,19.0012,258
2012-03-11 20:00:00,1,0,0,1,18.04,21.97,47,15.0013,171
2012-03-11 21:00:00,1,0,0,1,17.22,21.21,54,15.0013,147
2012-03-11 22:00:00,1,0,0,1,16.4,20.455,54,12.998,94
2012-03-11 23:00:00,1,0,0,1,16.4,20.455,50,11.0014,52
2012-03-12 00:00:00,1,0,1,1,15.58,19.695,54,12.998,24
2012-03-12 01:00:00,1,0,1,1,15.58,19.695,50,8.9981,10
2012-03-12 02:00:00,1,0,1,1,15.58,19.695,54,7.0015,9
2012-03-12 03:00:00,1,0,1,1,14.76,17.425,50,8.9981,2
2012-03-12 04:00:00,1,0,1,1,13.94,16.665,61,12.998,3
2012-03-12 05:00:00,1,0,1,1,13.94,16.665,61,12.998,16
2012-03-12 06:00:00,1,0,1,1,13.94,17.425,57,7.0015,88
2012-03-12 07:00:00,1,0,1,1,13.94,17.425,53,7.0015,268
2012-03-12 08:00:00,1,0,1,1,13.94,16.665,61,8.9981,564
2012-03-12 09:00:00,1,0,1,1,15.58,19.695,54,11.0014,281
2012-03-12 10:00:00,1,0,1,1,16.4,20.455,50,15.0013,137
2012-03-12 11:00:00,1,0,1,1,18.04,21.97,44,15.0013,150
2012-03-12 12:00:00,1,0,1,1,19.68,23.485,39,15.0013,221
2012-03-12 13:00:00,1,0,1,2,22.14,25.76,32,16.9979,250
2012-03-12 14:00:00,1,0,1,2,23.78,27.275,32,19.0012,221
2012-03-12 15:00:00,1,0,1,1,22.96,26.515,40,8.9981,233
2012-03-12 16:00:00,1,0,1,1,25.42,31.06,35,30.0026,332
2012-03-12 17:00:00,1,0,1,2,25.42,31.06,38,27.9993,644
2012-03-12 18:00:00,1,0,1,2,24.6,31.06,43,12.998,712
2012-03-12 19:00:00,1,0,1,2,22.96,26.515,49,15.0013,446
2012-03-12 20:00:00,1,0,1,2,22.96,26.515,49,15.0013,286
2012-03-12 21:00:00,1,0,1,2,22.14,25.76,56,15.0013,205
2012-03-12 22:00:00,1,0,1,2,22.96,26.515,56,15.0013,133
2012-03-12 23:00:00,1,0,1,1,22.96,26.515,56,15.0013,63
2012-03-13 00:00:00,1,0,1,2,22.96,26.515,52,12.998,26
2012-03-13 01:00:00,1,0,1,2,21.32,25.0,59,15.0013,16
2012-03-13 02:00:00,1,0,1,3,21.32,25.0,72,19.9995,1
2012-03-13 03:00:00,1,0,1,3,21.32,25.0,72,19.9995,2
2012-03-13 04:00:00,1,0,1,2,18.86,22.725,82,12.998,1
2012-03-13 05:00:00,1,0,1,2,18.86,22.725,82,12.998,24
2012-03-13 06:00:00,1,0,1,3,18.86,22.725,82,12.998,113
2012-03-13 07:00:00,1,0,1,2,18.86,22.725,82,19.0012,308
2012-03-13 08:00:00,1,0,1,1,18.86,22.725,82,19.0012,593
2012-03-13 09:00:00,1,0,1,1,19.68,23.485,82,19.0012,342
2012-03-13 10:00:00,1,0,1,1,21.32,25.0,77,15.0013,143
2012-03-13 11:00:00,1,0,1,1,22.14,25.76,73,19.0012,219
2012-03-13 12:00:00,1,0,1,1,24.6,30.305,60,19.0012,244
2012-03-13 13:00:00,1,0,1,1,24.6,30.305,60,26.0027,233
2012-03-13 14:00:00,1,0,1,1,26.24,31.06,53,22.0028,212
2012-03-13 15:00:00,1,0,1,1,28.7,31.82,39,15.0013,264
2012-03-13 16:00:00,1,0,1,1,29.52,32.575,34,26.0027,365
2012-03-13 17:00:00,1,0,1,1,28.7,31.82,37,7.0015,676
2012-03-13 18:00:00,1,0,1,1,28.7,31.82,34,19.9995,734
2012-03-13 19:00:00,1,0,1,1,26.24,31.06,47,15.0013,479
2012-03-13 20:00:00,1,0,1,1,24.6,31.06,49,11.0014,351
2012-03-13 21:00:00,1,0,1,1,23.78,27.275,56,7.0015,244
2012-03-13 22:00:00,1,0,1,1,22.96,26.515,60,6.0032,170
2012-03-13 23:00:00,1,0,1,1,22.96,26.515,56,8.9981,87
2012-03-14 00:00:00,1,0,1,1,22.14,25.76,60,7.0015,39
2012-03-14 01:00:00,1,0,1,1,21.32,25.0,63,6.0032,27
2012-03-14 02:00:00,1,0,1,1,20.5,24.24,68,12.998,2
2012-03-14 03:00:00,1,0,1,1,19.68,23.485,72,12.998,4
2012-03-14 04:00:00,1,0,1,1,19.68,23.485,67,6.0032,5
2012-03-14 05:00:00,1,0,1,1,18.04,21.97,82,8.9981,27
2012-03-14 06:00:00,1,0,1,1,18.04,21.97,82,6.0032,121
2012-03-14 07:00:00,1,0,1,1,18.04,21.97,82,7.0015,368
2012-03-14 08:00:00,1,0,1,1,18.04,21.97,82,0.0,662
2012-03-14 09:00:00,1,0,1,1,21.32,25.0,68,0.0,351
2012-03-14 10:00:00,1,0,1,1,22.96,26.515,56,7.0015,188
2012-03-14 11:00:00,1,0,1,2,25.42,31.06,41,11.0014,220
2012-03-14 12:00:00,1,0,1,2,26.24,31.06,29,0.0,267
2012-03-14 13:00:00,1,0,1,1,27.06,31.06,27,15.0013,254
2012-03-14 14:00:00,1,0,1,1,28.7,31.82,23,22.0028,224
2012-03-14 15:00:00,1,0,1,1,28.7,31.82,24,0.0,283
2012-03-14 16:00:00,1,0,1,1,29.52,31.82,25,12.998,356
2012-03-14 17:00:00,1,0,1,1,28.7,31.82,28,6.0032,782
2012-03-14 18:00:00,1,0,1,1,28.7,31.82,32,0.0,749
2012-03-14 19:00:00,1,0,1,1,26.24,31.06,33,11.0014,472
2012-03-14 20:00:00,1,0,1,1,25.42,31.06,35,7.0015,330
2012-03-14 21:00:00,1,0,1,1,24.6,31.06,40,6.0032,288
2012-03-14 22:00:00,1,0,1,1,21.32,25.0,55,8.9981,202
2012-03-14 23:00:00,1,0,1,1,22.96,26.515,43,11.0014,91
2012-03-15 00:00:00,1,0,1,1,22.14,25.76,49,8.9981,60
2012-03-15 01:00:00,1,0,1,1,20.5,24.24,59,7.0015,23
2012-03-15 02:00:00,1,0,1,1,20.5,24.24,59,0.0,19
2012-03-15 03:00:00,1,0,1,1,20.5,24.24,63,0.0,7
2012-03-15 04:00:00,1,0,1,1,18.04,21.97,77,7.0015,14
2012-03-15 05:00:00,1,0,1,1,18.86,22.725,67,0.0,26
2012-03-15 06:00:00,1,0,1,1,18.04,21.97,72,6.0032,117
2012-03-15 07:00:00,1,0,1,1,18.04,21.97,72,6.0032,381
2012-03-15 08:00:00,1,0,1,1,18.04,21.97,77,7.0015,623
2012-03-15 09:00:00,1,0,1,1,19.68,23.485,77,6.0032,315
2012-03-15 10:00:00,1,0,1,1,21.32,25.0,68,7.0015,164
2012-03-15 11:00:00,1,0,1,1,22.96,26.515,60,8.9981,211
2012-03-15 12:00:00,1,0,1,2,25.42,31.06,50,8.9981,265
2012-03-15 13:00:00,1,0,1,2,27.06,31.06,41,6.0032,273
2012-03-15 14:00:00,1,0,1,2,29.52,32.575,30,7.0015,258
2012-03-15 15:00:00,1,0,1,1,29.52,32.575,32,15.0013,287
2012-03-15 16:00:00,1,0,1,1,29.52,32.575,37,26.0027,426
2012-03-15 17:00:00,1,0,1,1,28.7,31.82,39,16.9979,713
2012-03-15 18:00:00,1,0,1,1,27.06,31.06,44,19.0012,746
2012-03-15 19:00:00,1,0,1,2,26.24,31.06,50,12.998,425
2012-03-15 20:00:00,1,0,1,2,23.78,27.275,60,23.9994,330
2012-03-15 21:00:00,1,0,1,1,22.14,25.76,68,19.0012,243
2012-03-15 22:00:00,1,0,1,1,21.32,25.0,68,8.9981,169
2012-03-15 23:00:00,1,0,1,1,19.68,23.485,72,12.998,97
2012-03-16 00:00:00,1,0,1,1,18.04,21.97,77,16.9979,57
2012-03-16 01:00:00,1,0,1,2,17.22,21.21,82,22.0028,26
2012-03-16 02:00:00,1,0,1,2,17.22,21.21,82,12.998,4
2012-03-16 03:00:00,1,0,1,2,16.4,20.455,87,19.0012,3
2012-03-16 04:00:00,1,0,1,2,16.4,20.455,87,16.9979,3
2012-03-16 05:00:00,1,0,1,2,16.4,20.455,87,15.0013,32
